lon,lat,depth,strike,dip,id,alen,blen,clen,slen,dlen
287.6,-16.6,66.8280487061,310.927825928,24.1316375732,28760166.0,100.0,20.0,100.0,23.0,56.0
287.8,-16.6,73.1983642578,312.374755859,24.2942047119,28780166.0,100.0,20.0,100.0,24.0,68.0
288.0,-16.6,79.7839508057,313.29788208,24.5544471741,28800166.0,100.0,20.0,100.0,25.0,80.0
283.2,-16.4,3.45973184358,317.7012,0.0,28320164.0,100.0,20.0,100.0,20.0,20.0
283.4,-16.4,3.61577659574,317.7012,0.0,28340164.0,100.0,20.0,100.0,20.0,20.0
283.6,-16.4,3.79422933333,315.9784,0.0,28360164.0,100.0,20.0,100.0,20.0,20.0
283.8,-16.4,3.94660968661,315.5956,0.0,28380164.0,100.0,20.0,100.0,20.0,20.0
284.0,-16.4,4.11366768293,315.4041,0.0,28400164.0,100.0,20.0,100.0,20.0,20.0
284.2,-16.4,4.26847811448,315.2127,0.0,28420164.0,100.0,20.0,100.0,20.0,20.0
284.4,-16.4,4.42697003745,315.0213,0.0,28440164.0,100.0,20.0,100.0,20.0,20.0
284.6,-16.4,4.56565665236,314.6384,0.0,28460164.0,100.0,20.0,100.0,20.0,20.0
284.8,-16.4,4.71682828283,313.6694,0.0,28480164.0,100.0,20.0,100.0,20.0,20.0
285.0,-16.4,10.6426277161,310.811645508,9.89781570435,28500164.0,100.0,20.0,100.0,20.0,20.0
285.2,-16.4,13.3191595078,309.53604126,12.1874113083,28520164.0,100.0,20.0,100.0,20.0,20.0
285.4,-16.4,16.5226173401,308.414855957,14.7032260895,28540164.0,100.0,20.0,100.0,20.0,20.0
285.6,-16.4,20.2769641876,307.502960205,17.2301902771,28560164.0,100.0,20.0,100.0,20.0,20.0
285.8,-16.4,24.5690784454,306.865234375,19.5616130829,28580164.0,100.0,20.0,100.0,20.0,20.0
286.0,-16.4,29.3521308899,306.5,21.5151481628,28600164.0,100.0,20.0,100.0,20.0,20.0
286.2,-16.4,34.5403137207,306.319122314,22.9482021332,28620164.0,100.0,20.0,100.0,20.0,20.0
286.4,-16.4,40.0069961548,306.218261719,23.7835292816,28640164.0,100.0,20.0,100.0,20.0,20.0
286.6,-16.4,45.605430603,306.190307617,24.03698349,28660164.0,100.0,20.0,100.0,20.0,20.0
286.8,-16.4,51.2141990662,306.398529053,23.8243694305,28680164.0,100.0,20.0,100.0,21.0,32.0
287.0,-16.4,56.7832984924,307.138946533,23.3334789276,28700164.0,100.0,20.0,100.0,21.25,35.0
287.2,-16.4,62.3501281738,308.674987793,22.7766075134,28720164.0,100.0,20.0,100.0,22.25,47.0
287.4,-16.4,68.0154724121,311.020904541,22.3471183777,28740164.0,100.0,20.0,100.0,23.25,59.0
287.6,-16.4,73.8968811035,313.825653076,22.1860599518,28760164.0,100.0,20.0,100.0,24.0,68.0
287.8,-16.4,80.0856323242,316.467895508,22.3552589417,28780164.0,100.0,20.0,100.0,25.0,80.0
288.0,-16.4,86.620880127,318.30758667,22.8273906708,28800164.0,100.0,20.0,100.0,26.0,92.0
283.2,-16.2,3.42563324538,317.5347,0.0,28320162.0,100.0,20.0,100.0,20.0,20.0
283.4,-16.2,3.585616,317.5347,0.0,28340162.0,100.0,20.0,100.0,20.0,20.0
283.6,-16.2,3.74545325779,317.7012,0.0,28360162.0,100.0,20.0,100.0,20.0,20.0
283.8,-16.2,3.89710334347,315.9784,0.0,28380162.0,100.0,20.0,100.0,20.0,20.0
284.0,-16.2,4.05925337838,315.5956,0.0,28400162.0,100.0,20.0,100.0,20.0,20.0
284.2,-16.2,4.24548091603,315.4041,0.0,28420162.0,100.0,20.0,100.0,20.0,20.0
284.4,-16.2,4.39053508772,315.2127,0.0,28440162.0,100.0,20.0,100.0,20.0,20.0
284.6,-16.2,9.2,313.3,9.0,28460162.0,100.0,20.0,100.0,20.0,20.0
284.8,-16.2,11.1009740829,312.090484619,10.5796060562,28480162.0,100.0,20.0,100.0,20.0,20.0
285.0,-16.2,14.0483999252,310.681121826,13.0764522552,28500162.0,100.0,20.0,100.0,20.0,20.0
285.2,-16.2,17.5780124664,309.474273682,15.7399263382,28520162.0,100.0,20.0,100.0,20.0,20.0
285.4,-16.2,21.6921482086,308.415252686,18.3128662109,28540162.0,100.0,20.0,100.0,20.0,20.0
285.6,-16.2,26.3371219635,307.510131836,20.5728187561,28560162.0,100.0,20.0,100.0,20.0,20.0
285.8,-16.2,31.4195175171,306.805541992,22.3577747345,28580162.0,100.0,20.0,100.0,20.0,20.0
286.0,-16.2,36.8220977783,306.326660156,23.5655479431,28600162.0,100.0,20.0,100.0,20.0,20.0
286.2,-16.2,42.4109458923,306.039916992,24.1463546753,28620162.0,100.0,20.0,100.0,20.0,20.0
286.4,-16.2,48.0413360596,305.892486572,24.1076583862,28640162.0,100.0,20.0,100.0,20.0,20.0
286.6,-16.2,53.5782852173,305.917236328,23.5291633606,28660162.0,100.0,20.0,100.0,21.0,32.0
286.8,-16.2,58.9349021912,306.331542969,22.5680370331,28680162.0,100.0,20.0,100.0,21.75,41.0
287.0,-16.2,64.1098937988,307.536804199,21.4428100586,28700162.0,100.0,20.0,100.0,22.5,50.0
287.2,-16.2,69.1991043091,309.946502686,20.4057655334,28720162.0,100.0,20.0,100.0,23.25,59.0
287.4,-16.2,74.3716583252,313.657897949,19.7107276917,28740162.0,100.0,20.0,100.0,24.25,71.0
287.6,-16.2,79.8222045898,318.159790039,19.5572280884,28760162.0,100.0,20.0,100.0,25.0,80.0
287.8,-16.2,85.7197189331,322.41595459,20.0103340149,28780162.0,100.0,20.0,100.0,26.0,92.0
288.0,-16.2,92.1668624878,325.387878418,20.962972641,28800162.0,85.0,20.0,100.0,27.0,104.0
283.0,-16.0,3.34506596306,317.2018,0.0,28300160.0,100.0,20.0,100.0,20.0,20.0
283.2,-16.0,3.43578975741,317.3683,0.0,28320160.0,100.0,20.0,100.0,20.0,20.0
283.4,-16.0,3.57002266289,317.5347,0.0,28340160.0,100.0,20.0,100.0,20.0,20.0
283.6,-16.0,3.70361349693,317.5347,0.0,28360160.0,100.0,20.0,100.0,20.0,20.0
283.8,-16.0,3.85209965636,317.7012,0.0,28380160.0,100.0,20.0,100.0,20.0,20.0
284.0,-16.0,4.0099348659,315.9784,0.0,28400160.0,100.0,20.0,100.0,20.0,20.0
284.2,-16.0,4.17994594595,315.5956,0.0,28420160.0,100.0,20.0,100.0,20.0,20.0
284.4,-16.0,8.79943752289,315.402252197,8.88386058807,28440160.0,100.0,20.0,100.0,20.0,20.0
284.6,-16.0,11.437951088,313.708007812,11.1786689758,28460160.0,100.0,20.0,100.0,20.0,20.0
284.8,-16.0,14.6634292603,312.113128662,13.8774347305,28480160.0,100.0,20.0,100.0,20.0,20.0
285.0,-16.0,18.5263748169,310.719329834,16.689289093,28500160.0,100.0,20.0,100.0,20.0,20.0
285.2,-16.0,23.0085830688,309.515716553,19.3155937195,28520160.0,100.0,20.0,100.0,20.0,20.0
285.4,-16.0,28.0254135132,308.464660645,21.510017395,28540160.0,100.0,20.0,100.0,20.0,20.0
285.6,-16.0,33.4417533875,307.555725098,23.115732193,28560160.0,100.0,20.0,100.0,20.0,20.0
285.8,-16.0,39.0979804993,306.813690186,24.0646381378,28580160.0,100.0,20.0,100.0,20.0,20.0
286.0,-16.0,44.8337020874,306.267028809,24.3512172699,28600160.0,100.0,20.0,100.0,20.0,20.0
286.2,-16.0,50.5002632141,305.91583252,24.009054184,28620160.0,100.0,20.0,100.0,21.0,32.0
286.4,-16.0,55.967250824,305.754211426,23.1086883545,28640160.0,100.0,20.0,100.0,21.25,35.0
286.6,-16.0,61.1369819641,305.865386963,21.7714996338,28660160.0,100.0,20.0,100.0,22.0,44.0
286.8,-16.0,65.97240448,306.546447754,20.1804561615,28680160.0,100.0,20.0,100.0,22.75,53.0
287.0,-16.0,70.5265426636,308.360839844,18.5780162811,28700160.0,100.0,20.0,100.0,23.5,62.0
287.2,-16.0,74.9535140991,311.959442139,17.2574367523,28720160.0,100.0,20.0,100.0,24.25,71.0
287.4,-16.0,79.489112854,317.540100098,16.5388317108,28740160.0,100.0,20.0,100.0,25.0,80.0
287.6,-16.0,84.4043884277,324.217254639,16.676076889,28760160.0,100.0,20.0,100.0,25.75,89.0
287.8,-16.0,89.9467773438,330.236450195,17.7003593445,28780160.0,90.0,20.0,100.0,26.75,101.0
288.0,-16.0,96.2849731445,334.166931152,19.3687458038,28800160.0,58.0,20.0,100.0,27.75,113.0
282.8,-15.8,3.38715633423,317.0629,0.0,28280158.0,100.0,20.0,100.0,20.0,20.0
283.0,-15.8,3.43231481481,317.0354,0.0,28300158.0,100.0,20.0,100.0,20.0,20.0
283.2,-15.8,3.47344350282,317.2018,0.0,28320158.0,100.0,20.0,100.0,20.0,20.0
283.4,-15.8,3.56075229358,317.3683,0.0,28340158.0,100.0,20.0,100.0,20.0,20.0
283.6,-15.8,3.69294197952,317.3683,0.0,28360158.0,100.0,20.0,100.0,20.0,20.0
283.8,-15.8,3.82689615385,317.5347,0.0,28380158.0,100.0,20.0,100.0,20.0,20.0
284.0,-15.8,3.97113392857,317.7012,0.0,28400158.0,100.0,20.0,100.0,20.0,20.0
284.2,-15.8,8.79887390137,316.726898193,9.09788513184,28420158.0,100.0,20.0,100.0,20.0,20.0
284.4,-15.8,11.5995960236,315.521820068,11.5829086304,28440158.0,100.0,20.0,100.0,20.0,20.0
284.6,-15.8,15.0822086334,314.024383545,14.4883842468,28460158.0,100.0,20.0,100.0,20.0,20.0
284.8,-15.8,19.2819881439,312.475006104,17.4686546326,28480158.0,100.0,20.0,100.0,20.0,20.0
285.0,-15.8,24.1477661133,311.019927979,20.1761302948,28500158.0,100.0,20.0,100.0,20.0,20.0
285.2,-15.8,29.5540237427,309.722045898,22.3359394073,28520158.0,100.0,20.0,100.0,20.0,20.0
285.4,-15.8,35.3240013123,308.593383789,23.7888450623,28540158.0,100.0,20.0,100.0,20.0,20.0
285.6,-15.8,41.2596931458,307.631591797,24.4905014038,28560158.0,100.0,20.0,100.0,20.0,20.0
285.8,-15.8,47.1712341309,306.841644287,24.4779663086,28580158.0,100.0,20.0,100.0,20.0,20.0
286.0,-15.8,52.8966636658,306.234649658,23.8281612396,28600158.0,100.0,20.0,100.0,21.0,32.0
286.2,-15.8,58.3088111877,305.820861816,22.6324310303,28620158.0,100.0,20.0,100.0,21.5,38.0
286.4,-15.8,63.3165550232,305.635925293,20.9977245331,28640158.0,100.0,20.0,100.0,22.5,50.0
286.6,-15.8,67.8727035522,305.836791992,19.0661716461,28660158.0,100.0,20.0,100.0,23.25,59.0
286.8,-15.8,71.9941101074,306.857208252,17.0344028473,28680158.0,100.0,20.0,100.0,23.75,65.0
287.0,-15.8,75.7862854004,309.521850586,15.1656570435,28700158.0,100.0,20.0,100.0,24.5,74.0
287.2,-15.8,79.455871582,314.817840576,13.798119545,28720158.0,100.0,20.0,100.0,25.0,80.0
287.4,-15.8,83.2961959839,322.889282227,13.3216638565,28740158.0,100.0,20.0,100.0,25.5,86.0
287.6,-15.8,87.642791748,331.90335083,14.0178403854,28760158.0,100.0,20.0,100.0,26.25,95.0
287.8,-15.8,92.8098678589,339.136016846,15.8193693161,28780158.0,62.0,20.0,100.0,27.0,104.0
288.0,-15.8,99.0256958008,343.280212402,18.3162536621,28800158.0,55.0,20.0,100.0,28.0,116.0
282.6,-15.6,3.54237430168,317.1179,0.0,28260156.0,100.0,20.0,100.0,20.0,20.0
282.8,-15.6,3.53972192513,317.0904,0.0,28280156.0,100.0,20.0,100.0,20.0,20.0
283.0,-15.6,3.53682954545,317.0629,0.0,28300156.0,100.0,20.0,100.0,20.0,20.0
283.2,-15.6,3.54208950617,317.0354,0.0,28320156.0,100.0,20.0,100.0,20.0,20.0
283.4,-15.6,3.59403424658,317.2018,0.0,28340156.0,100.0,20.0,100.0,20.0,20.0
283.6,-15.6,3.68990196078,317.3683,0.0,28360156.0,100.0,20.0,100.0,20.0,20.0
283.8,-15.6,3.82153153153,317.3683,0.0,28380156.0,100.0,20.0,100.0,20.0,20.0
284.0,-15.6,8.71242332458,317.337799072,9.06412029266,28400156.0,100.0,20.0,100.0,20.0,20.0
284.2,-15.6,11.5722856522,317.064697266,11.664557457,28420156.0,100.0,20.0,100.0,20.0,20.0
284.4,-15.6,15.2211265564,316.174743652,14.7544288635,28440156.0,100.0,20.0,100.0,20.0,20.0
284.6,-15.6,19.7069606781,314.843688965,17.9307117462,28460156.0,100.0,20.0,100.0,20.0,20.0
284.8,-15.6,24.9536647797,313.288482666,20.7747135162,28480156.0,100.0,20.0,100.0,20.0,20.0
285.0,-15.6,30.7807559967,311.70111084,22.9610080719,28500156.0,100.0,20.0,100.0,20.0,20.0
285.2,-15.6,36.9475479126,310.219970703,24.314912796,28520156.0,100.0,20.0,100.0,20.0,20.0
285.4,-15.6,43.2033843994,308.92401123,24.8093357086,28540156.0,100.0,20.0,100.0,20.0,20.0
285.6,-15.6,49.3270530701,307.840881348,24.5221595764,28560156.0,100.0,20.0,100.0,21.0,32.0
285.8,-15.6,55.1463928223,306.962463379,23.5813064575,28580156.0,100.0,20.0,100.0,21.0,32.0
286.0,-15.6,60.5394172668,306.263702393,22.1195297241,28600156.0,100.0,20.0,100.0,22.0,44.0
286.2,-15.6,65.4261932373,305.732818604,20.2547531128,28620156.0,100.0,20.0,100.0,22.75,53.0
286.4,-15.6,69.7637329102,305.43359375,18.1010894775,28640156.0,100.0,20.0,100.0,23.5,62.0
286.6,-15.6,73.5529327393,305.635192871,15.7995977402,28660156.0,100.0,20.0,100.0,24.0,68.0
286.8,-15.6,76.8586578369,307.029907227,13.550447464,28680156.0,100.0,20.0,100.0,24.5,74.0
287.0,-15.6,79.8340377808,310.920776367,11.6389656067,28700156.0,100.0,20.0,100.0,25.0,80.0
287.2,-15.6,82.7330322266,318.740966797,10.4607629776,28720156.0,100.0,20.0,100.0,25.5,86.0
287.4,-15.6,85.8961105347,329.909881592,10.4740400314,28740156.0,100.0,20.0,100.0,26.0,92.0
287.6,-15.6,89.7052230835,340.591278076,11.9093418121,28760156.0,63.0,20.0,100.0,26.5,98.0
287.8,-15.6,94.5195541382,347.655517578,14.5221557617,28780156.0,60.0,20.0,100.0,27.5,110.0
288.0,-15.6,100.610183716,351.036499023,17.7831039429,28800156.0,63.0,20.0,100.0,28.25,119.0
282.4,-15.4,3.7412228739,317.3376,0.0,28240154.0,100.0,20.0,100.0,20.0,20.0
282.6,-15.4,3.71840934066,317.1454,0.0,28260154.0,100.0,20.0,100.0,20.0,20.0
282.8,-15.4,3.67466381766,317.1179,0.0,28280154.0,100.0,20.0,100.0,20.0,20.0
283.0,-15.4,3.65403076923,317.0904,0.0,28300154.0,100.0,20.0,100.0,20.0,20.0
283.2,-15.4,3.64869387755,317.0629,0.0,28320154.0,100.0,20.0,100.0,20.0,20.0
283.4,-15.4,3.65619230769,317.0354,0.0,28340154.0,100.0,20.0,100.0,20.0,20.0
283.6,-15.4,3.72547058824,317.2018,0.0,28360154.0,100.0,20.0,100.0,20.0,20.0
283.8,-15.4,8.60094451904,317.399261475,8.80150604248,28380154.0,100.0,20.0,100.0,20.0,20.0
284.0,-15.4,11.4051551819,318.018249512,11.3742618561,28400154.0,100.0,20.0,100.0,20.0,20.0
284.2,-15.4,15.0670166016,318.06350708,14.5464439392,28420154.0,100.0,20.0,100.0,20.0,20.0
284.4,-15.4,19.6921310425,317.446350098,17.903087616,28440154.0,100.0,20.0,100.0,20.0,20.0
284.6,-15.4,25.2279605865,316.253295898,20.946844101,28460154.0,100.0,20.0,100.0,20.0,20.0
284.8,-15.4,31.4620380402,314.66973877,23.2581176758,28480154.0,100.0,20.0,100.0,20.0,20.0
285.0,-15.4,38.0760650635,312.915924072,24.6037349701,28500154.0,100.0,20.0,100.0,20.0,20.0
285.2,-15.4,44.7308082581,311.200164795,24.950881958,28520154.0,100.0,20.0,100.0,20.0,20.0
285.4,-15.4,51.1413383484,309.68145752,24.415309906,28540154.0,100.0,20.0,100.0,21.0,32.0
285.6,-15.4,57.113193512,308.43951416,23.1879348755,28560154.0,100.0,20.0,100.0,21.5,38.0
285.8,-15.4,62.5364990234,307.460601807,21.4660396576,28580154.0,100.0,20.0,100.0,22.25,47.0
286.0,-15.4,67.3574066162,306.658294678,19.4082927704,28600154.0,100.0,20.0,100.0,23.0,56.0
286.2,-15.4,71.5516433716,305.944702148,17.1262893677,28620154.0,100.0,20.0,100.0,23.75,65.0
286.4,-15.4,75.1169128418,305.366546631,14.7126522064,28640154.0,100.0,20.0,100.0,24.25,71.0
286.6,-15.4,78.087600708,305.341552734,12.28810215,28660154.0,100.0,20.0,100.0,24.75,77.0
286.8,-15.4,80.5644454956,307.054321289,10.0470848083,28680154.0,100.0,20.0,100.0,25.25,83.0
287.0,-15.4,82.7431945801,312.794128418,8.30134963989,28700154.0,100.0,20.0,100.0,25.5,86.0
287.2,-15.4,84.9236373901,324.511413574,7.53143167496,28720154.0,100.0,20.0,100.0,25.75,89.0
287.4,-15.4,87.4864730835,338.877319336,8.23851108551,28740154.0,54.0,20.0,100.0,26.25,95.0
287.6,-15.4,90.8416366577,349.30368042,10.4521589279,28760154.0,55.0,20.0,100.0,26.75,101.0
287.8,-15.4,95.3664093018,354.562957764,13.7387990952,28780154.0,71.0,20.0,100.0,27.5,110.0
288.0,-15.4,101.349807739,356.533874512,17.5736122131,28800154.0,86.0,20.0,100.0,28.5,122.0
282.2,-15.2,3.98188253012,317.7221,0.0,28220152.0,100.0,20.0,100.0,20.0,20.0
282.4,-15.2,3.94961581921,317.5299,0.0,28240152.0,100.0,20.0,100.0,20.0,20.0
282.6,-15.2,3.89941193182,317.3376,0.0,28260152.0,100.0,20.0,100.0,20.0,20.0
282.8,-15.2,3.84341463415,317.1454,0.0,28280152.0,100.0,20.0,100.0,20.0,20.0
283.0,-15.2,3.79728474576,317.1179,0.0,28300152.0,100.0,20.0,100.0,20.0,20.0
283.2,-15.2,3.77455598456,317.0904,0.0,28320152.0,100.0,20.0,100.0,20.0,20.0
283.4,-15.2,3.77556696429,317.0629,0.0,28340152.0,100.0,20.0,100.0,20.0,20.0
283.6,-15.2,9.1,317.8,8.9,28360152.0,100.0,20.0,100.0,20.0,20.0
283.8,-15.2,11.1686372757,318.532196045,10.8056354523,28380152.0,100.0,20.0,100.0,20.0,20.0
284.0,-15.2,14.6972208023,319.334106445,13.8823194504,28400152.0,100.0,20.0,100.0,20.0,20.0
284.2,-15.2,19.2525196075,319.661071777,17.2988300323,28420152.0,100.0,20.0,100.0,20.0,20.0
284.4,-15.2,24.8656387329,319.318084717,20.5456676483,28440152.0,100.0,20.0,100.0,20.0,20.0
284.6,-15.2,31.3652305603,318.292205811,23.0941524506,28460152.0,100.0,20.0,100.0,20.0,20.0
284.8,-15.2,38.396736145,316.717346191,24.5817050934,28480152.0,100.0,20.0,100.0,20.0,20.0
285.0,-15.2,45.5192909241,314.8230896,24.899641037,28500152.0,100.0,20.0,100.0,20.0,20.0
285.2,-15.2,52.3321876526,312.885131836,24.1658687592,28520152.0,100.0,20.0,100.0,21.0,32.0
285.4,-15.2,58.5649642944,311.164428711,22.6364173889,28540152.0,100.0,20.0,100.0,21.75,41.0
285.6,-15.2,64.0948181152,309.82699585,20.6028747559,28560152.0,100.0,20.0,100.0,22.5,50.0
285.8,-15.2,68.9037017822,308.870544434,18.3085746765,28580152.0,100.0,20.0,100.0,23.25,59.0
286.0,-15.2,73.0167694092,308.112854004,15.9075202942,28600152.0,100.0,20.0,100.0,24.0,68.0
286.2,-15.2,76.4602813721,307.292297363,13.4757318497,28620152.0,100.0,20.0,100.0,24.5,74.0
286.4,-15.2,79.2565231323,306.312683105,11.0632381439,28640152.0,100.0,20.0,100.0,25.0,80.0
286.6,-15.2,81.4531326294,305.715026855,8.75912189484,28660152.0,100.0,20.0,100.0,25.25,83.0
286.8,-15.2,83.1702041626,307.574066162,6.74278926849,28680152.0,100.0,20.0,100.0,25.5,86.0
287.0,-15.2,84.6387023926,316.354431152,5.35364627838,28700152.0,93.0,20.0,100.0,25.75,89.0
287.2,-15.2,86.2036056519,333.940734863,5.19895982742,28720152.0,20.0,20.0,100.0,26.0,92.0
287.4,-15.2,88.2828292847,349.617889404,6.7139840126,28740152.0,40.0,20.0,100.0,26.5,98.0
287.6,-15.2,91.3007736206,356.987976074,9.59091758728,28760152.0,68.0,20.0,100.0,26.75,101.0
287.8,-15.2,95.6288604736,359.441894531,13.3388767242,28780152.0,100.0,20.0,100.0,27.5,110.0
288.0,-15.2,101.547561646,359.888122559,17.5320110321,28800152.0,100.0,20.0,100.0,28.5,122.0
282.0,-15.0,4.19806089744,317.6244,0.0,28200150.0,100.0,20.0,100.0,20.0,20.0
282.2,-15.0,4.17947507331,317.9143,0.0,28220150.0,100.0,20.0,100.0,20.0,20.0
282.4,-15.0,4.12085100287,317.7221,0.0,28240150.0,100.0,20.0,100.0,20.0,20.0
282.6,-15.0,4.07132721713,317.5299,0.0,28260150.0,100.0,20.0,100.0,20.0,20.0
282.8,-15.0,4.01045733788,317.3376,0.0,28280150.0,100.0,20.0,100.0,20.0,20.0
283.0,-15.0,3.96657854406,317.1454,0.0,28300150.0,100.0,20.0,100.0,20.0,20.0
283.2,-15.0,3.93863636364,317.1179,0.0,28320150.0,100.0,20.0,100.0,20.0,20.0
283.4,-15.0,8.9,319.0,8.3,28340150.0,100.0,20.0,100.0,20.0,20.0
283.6,-15.0,10.8907623291,319.196289062,10.1300067902,28360150.0,100.0,20.0,100.0,20.0,20.0
283.8,-15.0,14.2199430466,320.098236084,12.9662647247,28380150.0,100.0,20.0,100.0,20.0,20.0
284.0,-15.0,18.5372333527,321.034393311,16.2422275543,28400150.0,100.0,20.0,100.0,20.0,20.0
284.2,-15.0,23.9673843384,321.64956665,19.5605430603,28420150.0,100.0,20.0,100.0,20.0,20.0
284.4,-15.0,30.4546375275,321.640686035,22.3758049011,28440150.0,100.0,20.0,100.0,20.0,20.0
284.6,-15.0,37.708946228,320.8828125,24.1782169342,28460150.0,100.0,20.0,100.0,20.0,20.0
284.8,-15.0,45.2510528564,319.436218262,24.6840343475,28480150.0,100.0,20.0,100.0,20.0,20.0
285.0,-15.0,52.5524864197,317.517456055,23.9093475342,28500150.0,100.0,20.0,100.0,21.0,32.0
285.2,-15.0,59.1960105896,315.467651367,22.1210250854,28520150.0,100.0,20.0,100.0,21.75,41.0
285.4,-15.0,64.9676361084,313.687225342,19.7133255005,28540150.0,100.0,20.0,100.0,22.75,53.0
285.6,-15.0,69.8444747925,312.501312256,17.065864563,28560150.0,100.0,20.0,100.0,23.5,62.0
285.8,-15.0,73.9121246338,311.982543945,14.4426250458,28580150.0,100.0,20.0,100.0,24.0,68.0
286.0,-15.0,77.2740020752,311.835632324,11.9640274048,28600150.0,100.0,20.0,100.0,24.75,77.0
286.2,-15.0,79.9980163574,311.470184326,9.64392089844,28620150.0,100.0,20.0,100.0,25.0,80.0
286.4,-15.0,82.1156234741,310.361541748,7.47139167786,28640150.0,75.0,20.0,100.0,25.5,86.0
286.6,-15.0,83.6669845581,308.921966553,5.50037145615,28660150.0,68.0,20.0,100.0,25.75,89.0
286.8,-15.0,84.7702484131,310.688446045,3.89708971977,28680150.0,61.0,20.0,100.0,25.75,89.0
287.0,-15.0,85.6762084961,324.846954346,3.03432559967,28700150.0,20.0,20.0,100.0,26.0,92.0
287.2,-15.0,86.7682723999,348.292572021,3.64448881149,28720150.0,20.0,20.0,100.0,26.25,95.0
287.4,-15.0,88.4993362427,359.807342529,5.86049318314,28740150.0,55.0,20.0,100.0,26.5,98.0
287.6,-15.0,91.3029937744,2.40938925743,9.18158149719,28760150.0,95.0,20.0,100.0,26.75,101.0
287.8,-15.0,95.5320205688,2.29040765762,13.2065486908,28780150.0,100.0,20.0,100.0,27.5,110.0
288.0,-15.0,101.43976593,1.59324157238,17.5884666443,28800150.0,100.0,20.0,100.0,28.5,122.0
281.8,-14.8,4.36270945946,317.1895,0.0,28180148.0,100.0,20.0,100.0,20.0,20.0
282.0,-14.8,4.36546268657,317.4794,0.0,28200148.0,100.0,20.0,100.0,20.0,20.0
282.2,-14.8,4.32100869565,317.6244,0.0,28220148.0,100.0,20.0,100.0,20.0,20.0
282.4,-14.8,4.27627409639,317.7694,0.0,28240148.0,100.0,20.0,100.0,20.0,20.0
282.6,-14.8,4.21510169492,317.9143,0.0,28260148.0,100.0,20.0,100.0,20.0,20.0
282.8,-14.8,4.17350566038,317.5299,0.0,28280148.0,100.0,20.0,100.0,20.0,20.0
283.0,-14.8,4.13350438596,317.3376,0.0,28300148.0,100.0,20.0,100.0,20.0,20.0
283.2,-14.8,8.6,320.5,7.7,28320148.0,100.0,20.0,100.0,20.0,20.0
283.4,-14.8,10.5393686295,320.471099854,9.44998645782,28340148.0,100.0,20.0,100.0,20.0,20.0
283.6,-14.8,13.6830759048,320.971496582,12.037858963,28360148.0,100.0,20.0,100.0,20.0,20.0
283.8,-14.8,17.7182025909,321.775909424,15.0417137146,28380148.0,100.0,20.0,100.0,20.0,20.0
284.0,-14.8,22.800163269,322.808258057,18.2184867859,28400148.0,100.0,20.0,100.0,20.0,20.0
284.2,-14.8,28.9851951599,323.712799072,21.1568393707,28420148.0,100.0,20.0,100.0,20.0,20.0
284.4,-14.8,36.1310043335,324.106079102,23.3256893158,28440148.0,100.0,20.0,100.0,20.0,20.0
284.6,-14.8,43.8481521606,323.756652832,24.2588787079,28460148.0,100.0,20.0,100.0,20.0,20.0
284.8,-14.8,51.5695343018,322.636016846,23.7472286224,28480148.0,100.0,20.0,100.0,21.0,32.0
285.0,-14.8,58.7244491577,320.923339844,21.9206790924,28500148.0,100.0,20.0,100.0,21.75,41.0
285.2,-14.8,64.9197845459,319.017578125,19.1939258575,28520148.0,100.0,20.0,100.0,22.75,53.0
285.4,-14.8,70.0238037109,317.512908936,16.0995826721,28540148.0,100.0,20.0,100.0,23.5,62.0
285.6,-14.8,74.1228790283,317.040344238,13.091802597,28560148.0,100.0,20.0,100.0,24.25,71.0
285.8,-14.8,77.4047927856,317.936401367,10.4319381714,28580148.0,100.0,20.0,100.0,24.75,77.0
286.0,-14.8,80.0458755493,319.86618042,8.17943572998,28600148.0,49.0,20.0,100.0,25.0,80.0
286.2,-14.8,82.1489868164,321.72744751,6.24849510193,28620148.0,31.0,20.0,100.0,25.5,86.0
286.4,-14.8,83.7439575195,322.119567871,4.52443504333,28640148.0,24.0,20.0,100.0,25.75,89.0
286.6,-14.8,84.8451385498,320.596374512,3.01546955109,28660148.0,23.0,20.0,100.0,25.75,89.0
286.8,-14.8,85.5436935425,322.044433594,1.91828751564,28680148.0,23.0,20.0,100.0,26.0,92.0
287.0,-14.8,86.0848083496,341.612915039,1.66115546227,28700148.0,20.0,20.0,100.0,26.0,92.0
287.2,-14.8,86.8725509644,0.636155128479,2.86574864388,28720148.0,40.0,20.0,100.0,26.25,95.0
287.4,-14.8,88.3885269165,4.5023522377,5.43798589706,28740148.0,62.0,20.0,100.0,26.5,98.0
287.6,-14.8,91.0777740479,3.97064614296,9.01065349579,28760148.0,92.0,20.0,100.0,26.75,101.0
287.8,-14.8,95.2774124146,2.80544829369,13.2071027756,28780148.0,100.0,20.0,100.0,27.5,110.0
288.0,-14.8,101.21118927,1.81082606316,17.6848983765,28800148.0,100.0,20.0,100.0,28.5,122.0
281.6,-14.6,4.46838545455,316.7547,0.0,28160146.0,100.0,20.0,100.0,20.0,20.0
281.8,-14.6,4.49213924051,317.0446,0.0,28180146.0,100.0,20.0,100.0,20.0,20.0
282.0,-14.6,4.48363939394,317.1895,0.0,28200146.0,100.0,20.0,100.0,20.0,20.0
282.2,-14.6,4.44803669725,317.3345,0.0,28220146.0,100.0,20.0,100.0,20.0,20.0
